Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%.1,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,PassAtt,PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA,G+APer90,GlsxxPer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,AvgShotDistancePer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,ProgPassesPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpxxxPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,SCADribPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,GCAPassLivePer90,GCAPassDeadPer90,GCADribPer90,GCAShPer90,GCAFldPer90,GCADefPer90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,DrbPastPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TimesTackledPer90,TimesTackled%Per90,CarriesPer90,TotalCarryDistancePer90,ProgCarryDistancePer90,ProgCarriesPer90,CarriesToFinalThirdPer90,CarriesToPenAreaPer90,CarryMistakesPer90,DisposesedPer90,ReceivedPassPer90,ProgPassesRecPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialLossPer90,AerialWin%Per90,GAPer90,GA90Per90,SoTAPer90,SavesPer90,Save%Per90,WPer90,DPer90,LPer90,CSPer90,CS%Per90,PKsFacedPer90,PKAPer90,PKsvPer90,PKmPer90,Save%.1Per90,PKGAPer90,FKGAPer90,CKGAPer90,OGAPer90,PSxGPer90,PSxG/SoTPer90,PSxG+/-Per90,PSxG+/- /90Per90,LaunchCmpPer90,LaunchAttPer90,LaunchPassCmp%Per90,PassAttPer90,PassThrPer90,PassesLaunch%Per90,AvgLenLaunchPer90,GoalKicksAttPer90,GoalKicksLaunch%Per90,AvgLenPer90,OppCrsPer90,StpCrsPer90,CrsStp%Per90,#OPAPer90,#OPA/90Per90,AvgDistOPAPer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjDrbPastPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,pAdj#OPAPer90,Tkl+IntPer600OppTouch,pAdjTouchesPer90,CarriesPer50Touches,ProgCarriesPer50Touches,ProgPassesPer50CmpPasses,Main Position
Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,24,1998,38,38,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,1111.0,68.5,18974.0,13109.0,190.0,196.0,96.9,383.0,390.0,98.2,186.0,519.0,35.8,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,8.0,872.0,237.0,83.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,761.0,2.0,3.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,6.0,1196.0,872.0,1170.0,28.0,0.0,0.0,1196.0,1.0,1.0,100.0,0.0,0.0,722.0,3934.0,2459.0,0.0,1.0,0.0,0.0,0.0,629.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,100.0,43.0,1.13,136.0,94.0,70.6,26.0,6.0,6.0,14.0,36.8,5.0,3.0,0.0,2.0,0.0,3.0,0.0,6.0,1.0,40.0,0.28,-2.0,-0.05,109.0,429.0,25.4,956.0,174.0,35.4,33.3,153.0,59.5,49.2,381.0,22.0,5.8,43.0,1.13,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.026315789473685,29.23684210526316,1.8026315789473684,499.3157894736842,344.9736842105263,5.0,5.157894736842105,2.5500000000000003,10.078947368421051,10.263157894736842,2.5842105263157897,4.894736842105263,13.657894736842104,0.9421052631578948,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0526315789473684,0.0,0.2105263157894736,22.94736842105263,6.2368421052631575,2.1842105263157894,0.0,0.1578947368421052,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,20.026315789473685,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.0021052631578947,0.0789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0,0.0,0.0263157894736842,0.0263157894736842,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.5263157894736842,0.1578947368421052,31.473684210526315,22.94736842105263,30.789473684210527,0.7368421052631579,0.0,0.0,31.473684210526315,0.0263157894736842,0.0263157894736842,2.631578947368421,0.0,0.0,19.0,103.52631578947368,64.71052631578948,0.0,0.0263157894736842,0.0,0.0,0.0,16.55263157894737,0.0,0.0263157894736842,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.868421052631579,0.1578947368421052,0.0,2.631578947368421,1.131578947368421,0.0297368421052631,3.5789473684210527,2.473684210526316,1.857894736842105,0.6842105263157895,0.1578947368421052,0.1578947368421052,0.3684210526315789,0.9684210526315788,0.131578947368421,0.0789473684210526,0.0,0.0526315789473684,0.0,0.0789473684210526,0.0,0.1578947368421052,0.0263157894736842,1.0526315789473684,0.0073684210526315,-0.0526315789473684,-0.0013157894736842,2.8684210526315788,11.289473684210526,0.6684210526315789,25.157894736842103,4.578947368421052,0.9315789473684212,0.8763157894736842,4.026315789473684,59.5,49.2,381.0,22.0,5.8,43.0,1.13,16.1,38.0,59.3,19203,3420,681.8157894736842,0.032328979697400735,0.6465795939480149,0.0,0.0,0.0,0.032328979697400735,0.032328979697400735,0.0,0.1939738781844044,0.0,0.032328979697400735,4.616156547917712,52.825552825552826,0.031245117950320263,26.53767640010651,30.183946488294318,0.0,0.5256241787122208,Goalkeeper
Agustín Marchesín,ar ARG,GK,Celta Vigo,es La Liga,34,1988,19,19,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,635.0,70.7,12898.0,9202.0,81.0,81.0,100.0,206.0,212.0,97.2,161.0,337.0,47.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,447.0,184.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,4.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,677.0,550.0,673.0,6.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,392.0,1729.0,1123.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,100.0,29.0,1.53,72.0,42.0,62.5,5.0,5.0,9.0,6.0,31.6,4.0,2.0,2.0,0.0,50.0,2.0,1.0,4.0,1.0,20.7,0.24,-7.3,-0.38,103.0,267.0,38.6,500.0,75.0,39.8,35.3,131.0,51.9,42.9,253.0,14.0,5.5,25.0,1.32,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63157894736842,33.421052631578945,3.721052631578948,678.8421052631579,484.3157894736842,4.2631578947368425,4.2631578947368425,5.2631578947368425,10.842105263157896,11.157894736842104,5.11578947368421,8.473684210526315,17.736842105263158,2.5157894736842104,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0526315789473684,23.526315789473685,9.68421052631579,2.789473684210526,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,23.63157894736842,0.2105263157894736,0.0,0.1052631578947368,0.0057894736842105,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,35.63157894736842,28.94736842105263,35.421052631578945,0.3157894736842105,0.0,0.0,35.63157894736842,0.0,0.0,0.0,0.0,0.0,20.63157894736842,91.0,59.10526315789474,0.0,0.0,0.0,0.0,0.0,17.105263157894736,0.0,0.1052631578947368,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,1.1578947368421053,0.1578947368421052,0.0,5.2631578947368425,1.5263157894736843,0.0805263157894736,3.789473684210526,2.210526315789474,3.289473684210526,0.2631578947368421,0.2631578947368421,0.4736842105263157,0.3157894736842105,1.6631578947368422,0.2105263157894736,0.1052631578947368,0.1052631578947368,0.0,2.631578947368421,0.1052631578947368,0.0526315789473684,0.2105263157894736,0.0526315789473684,1.0894736842105264,0.0126315789473684,-0.3842105263157894,-0.02,5.421052631578948,14.052631578947368,2.031578947368421,26.31578947368421,3.947368421052632,2.094736842105263,1.857894736842105,6.894736842105263,51.9,42.9,253.0,14.0,5.5,25.0,1.32,18.1,19.0,50.2,22441,3420,594.9473684210526,0.0,0.3699006552525893,0.0,0.0,0.0,0.0,0.0,0.05284295075036988,0.15852885225110966,0.0,0.05284295075036988,5.989030431705591,25.100401606425706,0.0,35.48962046550639,28.95125553914328,0.0,0.11135857461024498,Goalkeeper
Aitor Fernández,es ESP,GK,Osasuna,es La Liga,31,1991,21,21,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,793.0,65.3,18920.0,16063.0,44.0,45.0,97.8,205.0,212.0,96.7,269.0,531.0,50.7,0.0,0.0,0.1,0.0,0.0,33.0,0.0,0.0,1.0,528.0,261.0,87.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,4.0,0.0,4.0,0.19,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,17.0,0.0,846.0,701.0,835.0,11.0,0.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,443.0,2217.0,1515.0,0.0,0.0,0.0,1.0,0.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,75.0,19.0,0.9,77.0,59.0,75.3,10.0,5.0,6.0,8.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.7,0.24,-0.3,-0.01,191.0,438.0,43.6,615.0,87.0,50.9,41.1,174.0,71.8,54.2,319.0,14.0,4.4,37.0,1.76,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,37.76190476190476,3.1095238095238096,900.952380952381,764.9047619047619,2.095238095238096,2.142857142857143,4.657142857142857,9.761904761904765,10.095238095238097,4.604761904761905,12.80952380952381,25.285714285714285,2.4142857142857146,0.0,0.0,0.0047619047619047,0.0,0.0,1.5714285714285714,0.0,0.0,0.0476190476190476,25.142857142857142,12.428571428571429,4.142857142857143,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,0.1904761904761904,0.0,0.1904761904761904,0.009047619047619,0.0952380952380952,0.0952380952380952,0.0,0.0,0.0,0.0,0.0476190476190476,0.0023809523809523,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.0,0.0952380952380952,0.1428571428571428,0.8095238095238095,0.0,40.285714285714285,33.38095238095238,39.76190476190476,0.5238095238095238,0.0,0.0,40.285714285714285,0.0,0.0,0.0,0.0,0.0,21.09523809523809,105.57142857142856,72.14285714285714,0.0,0.0,0.0,0.0476190476190476,0.0,15.952380952380953,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.1428571428571428,0.0476190476190476,3.571428571428572,0.9047619047619048,0.0428571428571428,3.6666666666666665,2.8095238095238093,3.5857142857142854,0.4761904761904761,0.238095238095238,0.2857142857142857,0.3809523809523809,1.8142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.8428571428571429,0.0114285714285714,-0.0142857142857142,-0.0004761904761904,9.095238095238097,20.857142857142858,2.0761904761904764,29.285714285714285,4.142857142857143,2.423809523809524,1.9571428571428573,8.285714285714286,71.8,54.2,319.0,14.0,4.4,37.0,1.76,16.3,21.0,48.0,22253,3420,549.6842105263158,0.13736263736263732,0.7783882783882784,0.0,0.0,0.09157509157509154,0.0,0.0,0.04578754578754577,0.13736263736263732,0.04578754578754577,0.04578754578754577,7.328883295945723,35.57692307692308,0.14636870791097187,41.964285714285715,26.182033096926716,0.0,0.09652509652509653,Goalkeeper
Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,23,1999,37,37,3329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,1191.0,70.1,25417.0,19277.0,118.0,119.0,99.2,386.0,395.0,97.7,329.0,672.0,49.0,0.0,0.1,0.1,-0.1,1.0,16.0,1.0,0.0,1.0,840.0,349.0,102.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,2.0,2.0,7.0,0.19,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,1312.0,1112.0,1309.0,4.0,0.0,0.0,1312.0,3.0,1.0,33.3,2.0,66.7,864.0,4528.0,2496.0,1.0,0.0,0.0,2.0,0.0,547.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,46.0,7.0,1.0,87.5,54.0,1.46,179.0,129.0,74.9,7.0,14.0,16.0,11.0,29.7,9.0,9.0,0.0,0.0,0.0,9.0,1.0,6.0,4.0,54.8,0.26,4.8,0.13,189.0,516.0,36.6,942.0,202.0,37.2,35.5,247.0,67.2,49.3,493.0,42.0,8.5,39.0,1.05,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57434665064584,32.19885851607089,1.8951637128266745,687.1522979873836,521.1565034544909,3.1901471913487534,3.2171823370381496,2.6818864523881047,10.43556623610694,10.678882547311506,2.6413337338540104,8.894562931811356,18.16761790327426,1.324722138780415,0.0,0.0027035145689396,0.0027035145689396,-0.0027035145689396,0.0270351456893962,0.4325623310303395,0.0270351456893962,0.0,0.0270351456893962,22.70952237909282,9.43526584559928,2.757584860318414,0.0,0.2433163112045659,0.0,0.0,0.0,0.0,0.0,0.0,22.57434665064584,0.0540702913787924,0.0540702913787924,0.1892460198257735,0.0051366776809852,0.1622108741363773,0.0270351456893962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270351456893962,0.0,0.0270351456893962,0.0,0.0,0.0,0.0,0.0,0.5407029137879243,0.1081405827575848,35.47011114448784,30.063082006608592,35.38900570741965,0.1081405827575848,0.0,0.0,35.47011114448784,0.0811054370681886,0.0270351456893962,0.9002703514568939,0.0540702913787924,1.803244217482728,23.35836587563833,122.41513968158608,67.47972364073296,0.0270351456893962,0.0,0.0,0.0540702913787924,0.0,14.78822469209973,0.0,0.0540702913787924,0.0270351456893962,0.0270351456893962,0.0270351456893962,0.0811054370681886,0.0,0.0,0.0270351456893962,0.0,1.243616701712226,0.1892460198257735,0.0270351456893962,2.3655752478221688,1.4598978672273957,0.0394713127065184,4.8392910784019225,3.487533793932112,2.024932412135777,0.1892460198257735,0.378492039651547,0.4325623310303395,0.2973866025833583,0.8029438269750676,0.2433163112045659,0.2433163112045659,0.0,0.0,0.0,0.2433163112045659,0.0270351456893962,0.1622108741363773,0.1081405827575848,1.4815259837789123,0.007029137879243,0.1297686993091018,0.0035145689396215,5.109642535295885,13.950135175728448,0.9894863322319016,25.467107239411234,5.461099429258035,1.0057074196455391,0.9597476719735656,6.677680985280865,67.2,49.3,493.0,42.0,8.5,39.0,1.05,12.3,36.98888888888889,45.9,24671,3420,565.7105263157895,0.0,0.4997254286394864,0.0,0.0,0.0,0.0,0.0,0.024986271431974304,0.17490390002382022,0.024986271431974304,0.024986271431974304,6.2700108084408885,36.04436229205176,0.0,38.638465299006356,32.926829268292686,0.038109756097560975,0.059880239520958084,Goalkeeper
Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,21,2001,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,74.0,750.0,387.0,16.0,16.0,100.0,15.0,15.0,100.0,6.0,19.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,47.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,33.0,125.0,68.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4,-0.2,-0.22,0.0,12.0,0.0,42.0,2.0,28.6,30.7,8.0,0.0,18.3,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,74.0,750.0,387.0,16.0,16.0,100.0,15.0,15.0,100.0,6.0,19.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,47.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,33.0,125.0,68.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4,-0.2,-0.22,0.0,12.0,0.0,42.0,2.0,28.6,30.7,8.0,0.0,18.3,14.0,0.0,0.0,0.0,0.0,10.0,1.0,49.2,22837,3420,581.578947368421,0.0,0.984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.457013574660634,0.0,0.0,55.894308943089435,30.0,0.0,0.0,Goalkeeper
Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,21,2001,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,74.0,750.0,387.0,16.0,16.0,100.0,15.0,15.0,100.0,6.0,19.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,47.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,33.0,125.0,68.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4,-0.2,-0.22,0.0,12.0,0.0,42.0,2.0,28.6,30.7,8.0,0.0,18.3,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,74.0,750.0,387.0,16.0,16.0,100.0,15.0,15.0,100.0,6.0,19.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,47.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,33.0,125.0,68.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4,-0.2,-0.22,0.0,12.0,0.0,42.0,2.0,28.6,30.7,8.0,0.0,18.3,14.0,0.0,0.0,0.0,0.0,10.0,1.0,49.2,22837,3420,581.578947368421,0.0,0.984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.457013574660634,0.0,0.0,55.894308943089435,30.0,0.0,0.0,Goalkeeper
